fecha;nombre_experimento;categoria;id_request;request;response;tipo_resultado;resultado_esperado;resultado_obtenido;LOGIN_LIMITER_MAX
2024-03-16 11:21:35.715683;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;35;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '2365'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:35.741699;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;36;{'username': 'jhon@gmail.com', 'password': 'pasS98*!', 'code': '2570'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:35.788790;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;37;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '4703'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:35.801810;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;38;{'username': 'maria@gmail.com', 'password': 'pasS98*!', 'code': '9365'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:35.816093;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;39;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '7100'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:35.834657;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;40;{'username': 'jhon@gmail.com', 'password': 'pasS98*!', 'code': '8541'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:35.848030;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;41;{'username': 'maria@gmail.com', 'password': 'pasS98*!', 'code': '0922'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:35.861210;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;42;{'username': 'maria@gmail.com', 'password': 'pasS98*!', 'code': '8527'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:35.877980;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;43;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '7677'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:35.893928;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;44;{'username': 'jhon@gmail.com', 'password': 'pasS98*!', 'code': '7491'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:35.914146;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;45;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '5213'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:35.933695;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;46;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '9956'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:35.951605;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;47;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '2139'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:35.982179;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;48;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '4587'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:36.037962;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;49;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '2973'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:36.053119;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;50;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '2778'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:36.066545;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;51;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '9050'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:36.079329;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;52;{'username': 'maria@gmail.com', 'password': 'pasS98*!', 'code': '4731'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:36.091569;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;53;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '6623'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:36.105440;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;54;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '2909'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:36.119495;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;55;{'username': 'jhon@gmail.com', 'password': 'pasS98*!', 'code': '5204'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:36.133752;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;56;{'username': 'jhon@gmail.com', 'password': 'pasS98*!', 'code': '4039'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:36.147413;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;57;{'username': 'jhon@gmail.com', 'password': 'pasS98*!', 'code': '0803'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:36.164123;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;58;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '6593'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:36.178668;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;59;{'username': 'jhon@gmail.com', 'password': 'pasS98*!', 'code': '7596'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:36.193227;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;60;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '8839'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:36.206797;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;61;{'username': 'maria@gmail.com', 'password': 'pasS98*!', 'code': '4278'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:36.221240;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;62;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '0232'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:36.234036;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;63;{'username': 'jhon@gmail.com', 'password': 'pasS98*!', 'code': '3886'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:36.321543;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;64;{'username': 'maria@gmail.com', 'password': 'pasS98*!', 'code': '9438'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:36.346799;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;65;{'username': 'jhon@gmail.com', 'password': 'pasS98*!', 'code': '4450'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:36.369631;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;66;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '5703'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:36.384520;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;67;{'username': 'maria@gmail.com', 'password': 'pasS98*!', 'code': '5928'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:36.436775;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;68;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '9066'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:36.469686;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;69;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '1442'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:36.526346;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;70;{'username': 'maria@gmail.com', 'password': 'pasS98*!', 'code': '7831'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:36.607857;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;71;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '7571'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:36.651095;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;72;{'username': 'jhon@gmail.com', 'password': 'pasS98*!', 'code': '2311'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:36.673573;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;73;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '7815'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:36.740492;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;74;{'username': 'maria@gmail.com', 'password': 'pasS98*!', 'code': '3600'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:36.793996;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;75;{'username': 'jhon@gmail.com', 'password': 'pasS98*!', 'code': '5746'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:36.815354;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;76;{'username': 'maria@gmail.com', 'password': 'pasS98*!', 'code': '8362'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:36.931438;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;77;{'username': 'jhon@gmail.com', 'password': 'pasS98*!', 'code': '3669'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:36.944801;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;78;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '8980'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:36.958716;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;79;{'username': 'jhon@gmail.com', 'password': 'pasS98*!', 'code': '0587'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.003350;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;80;{'username': 'jhon@gmail.com', 'password': 'pasS98*!', 'code': '0791'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.023808;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;81;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '9329'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.036343;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;82;{'username': 'maria@gmail.com', 'password': 'pasS98*!', 'code': '3631'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.049771;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;83;{'username': 'maria@gmail.com', 'password': 'pasS98*!', 'code': '8911'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.062380;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;84;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '4189'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.074177;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;85;{'username': 'jhon@gmail.com', 'password': 'pasS98*!', 'code': '0680'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.086655;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;86;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '4335'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.102763;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;87;{'username': 'jhon@gmail.com', 'password': 'pasS98*!', 'code': '0102'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.120592;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;88;{'username': 'maria@gmail.com', 'password': 'pasS98*!', 'code': '4565'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.137506;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;89;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '6066'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.151805;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;90;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '2675'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.165008;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;91;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '4883'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.181775;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;92;{'username': 'jhon@gmail.com', 'password': 'pasS98*!', 'code': '6969'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.194574;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;93;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '0386'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.206758;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;94;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '1838'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.222789;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;95;{'username': 'jhon@gmail.com', 'password': 'pasS98*!', 'code': '8944'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.238096;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;96;{'username': 'jhon@gmail.com', 'password': 'pasS98*!', 'code': '5386'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.252326;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;97;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '7865'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.271589;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;98;{'username': 'maria@gmail.com', 'password': 'pasS98*!', 'code': '6337'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.286087;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;99;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '4860'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.299137;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;100;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '7472'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.311844;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;101;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '6236'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.338909;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;102;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '9865'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.355005;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;103;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '2268'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.368919;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;104;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '8371'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.383277;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;105;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '3019'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.396426;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;106;{'username': 'jhon@gmail.com', 'password': 'pasS98*!', 'code': '8713'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.407805;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;107;{'username': 'jhon@gmail.com', 'password': 'pasS98*!', 'code': '7362'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.419046;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;108;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '1639'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.432772;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;109;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '2749'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.444010;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;110;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '2359'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.456137;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;111;{'username': 'jhon@gmail.com', 'password': 'pasS98*!', 'code': '4644'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.468348;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;112;{'username': 'jhon@gmail.com', 'password': 'pasS98*!', 'code': '9588'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.484641;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;113;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '7531'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.530670;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;114;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '3889'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.551988;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;115;{'username': 'maria@gmail.com', 'password': 'pasS98*!', 'code': '2211'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.569408;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;116;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '2367'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.583943;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;117;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '7761'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.596459;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;118;{'username': 'maria@gmail.com', 'password': 'pasS98*!', 'code': '6724'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.608651;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;119;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '2668'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.621970;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;120;{'username': 'maria@gmail.com', 'password': 'pasS98*!', 'code': '9637'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-16 11:21:37.639813;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;121;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '6833'};{'message': 'Invalid username or password!'};status_code;401;401;1
