"fecha";"nombre_experimento";"categoria";"id_request";"request";"request_response";"tipo_resultado";"resultado_esperado";"resultado_obtenido";"LOGIN_LIMITER_MAX"
"2024-03-16 13:04:33.917690";"experimento_confidencialidad_005_login_bots";"confidencialidad";"21";"{""username"": ""jhon@gmail.com"", ""password"": ""Password1!"", ""code"": ""5610""}{""User-Agent"": ""Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.919324";"experimento_confidencialidad_005_login_bots";"confidencialidad";"22";"{""username"": ""dgamez@gmail.com"", ""password"": ""Password1!"", ""code"": ""3236""}{""User-Agent"": ""Googlebot/2.1 (+http://www.google.com/bot.html)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.921235";"experimento_confidencialidad_005_login_bots";"confidencialidad";"23";"{""username"": ""jhon@gmail.com"", ""password"": ""Password1!"", ""code"": ""9805""}{""User-Agent"": ""Googlebot/2.1 (+http://www.google.com/bot.html)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.923381";"experimento_confidencialidad_005_login_bots";"confidencialidad";"24";"{""username"": ""dgamez@gmail.com"", ""password"": ""Password1!"", ""code"": ""1228""}{""User-Agent"": ""Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.925616";"experimento_confidencialidad_005_login_bots";"confidencialidad";"25";"{""username"": ""jhon@gmail.com"", ""password"": ""Password1!"", ""code"": ""6483""}{""User-Agent"": ""Googlebot/2.1 (+http://www.google.com/bot.html)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.927390";"experimento_confidencialidad_005_login_bots";"confidencialidad";"26";"{""username"": ""robert@gmail.com"", ""password"": ""Password1!"", ""code"": ""5467""}{""User-Agent"": ""DuckDuckBot/1.0; (+http://duckduckgo.com/duckduckbot.html)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.928944";"experimento_confidencialidad_005_login_bots";"confidencialidad";"27";"{""username"": ""maria@gmail.com"", ""password"": ""Password1!"", ""code"": ""6535""}{""User-Agent"": ""Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.930387";"experimento_confidencialidad_005_login_bots";"confidencialidad";"28";"{""username"": ""robert@gmail.com"", ""password"": ""Password1!"", ""code"": ""8439""}{""User-Agent"": ""Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.932620";"experimento_confidencialidad_005_login_bots";"confidencialidad";"29";"{""username"": ""maria@gmail.com"", ""password"": ""Password1!"", ""code"": ""3241""}{""User-Agent"": ""Googlebot/2.1 (+http://www.google.com/bot.html)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.937498";"experimento_confidencialidad_005_login_bots";"confidencialidad";"30";"{""username"": ""maria@gmail.com"", ""password"": ""Password1!"", ""code"": ""0697""}{""User-Agent"": ""Googlebot/2.1 (+http://www.google.com/bot.html)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.939884";"experimento_confidencialidad_005_login_bots";"confidencialidad";"31";"{""username"": ""robert@gmail.com"", ""password"": ""Password1!"", ""code"": ""9294""}{""User-Agent"": ""Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.942309";"experimento_confidencialidad_005_login_bots";"confidencialidad";"32";"{""username"": ""maria@gmail.com"", ""password"": ""Password1!"", ""code"": ""4366""}{""User-Agent"": ""Googlebot/2.1 (+http://www.google.com/bot.html)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.944178";"experimento_confidencialidad_005_login_bots";"confidencialidad";"33";"{""username"": ""maria@gmail.com"", ""password"": ""Password1!"", ""code"": ""1512""}{""User-Agent"": ""Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.945656";"experimento_confidencialidad_005_login_bots";"confidencialidad";"34";"{""username"": ""dgamez@gmail.com"", ""password"": ""Password1!"", ""code"": ""5352""}{""User-Agent"": ""DuckDuckBot/1.0; (+http://duckduckgo.com/duckduckbot.html)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.947157";"experimento_confidencialidad_005_login_bots";"confidencialidad";"35";"{""username"": ""robert@gmail.com"", ""password"": ""Password1!"", ""code"": ""5509""}{""User-Agent"": ""Googlebot/2.1 (+http://www.google.com/bot.html)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.948657";"experimento_confidencialidad_005_login_bots";"confidencialidad";"36";"{""username"": ""dgamez@gmail.com"", ""password"": ""Password1!"", ""code"": ""5156""}{""User-Agent"": ""Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.950151";"experimento_confidencialidad_005_login_bots";"confidencialidad";"37";"{""username"": ""maria@gmail.com"", ""password"": ""Password1!"", ""code"": ""0629""}{""User-Agent"": ""Googlebot/2.1 (+http://www.google.com/bot.html)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.951541";"experimento_confidencialidad_005_login_bots";"confidencialidad";"38";"{""username"": ""dgamez@gmail.com"", ""password"": ""Password1!"", ""code"": ""2286""}{""User-Agent"": ""Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.953098";"experimento_confidencialidad_005_login_bots";"confidencialidad";"39";"{""username"": ""dgamez@gmail.com"", ""password"": ""Password1!"", ""code"": ""8914""}{""User-Agent"": ""Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.955023";"experimento_confidencialidad_005_login_bots";"confidencialidad";"40";"{""username"": ""dgamez@gmail.com"", ""password"": ""Password1!"", ""code"": ""4151""}{""User-Agent"": ""Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.956794";"experimento_confidencialidad_005_login_bots";"confidencialidad";"41";"{""username"": ""maria@gmail.com"", ""password"": ""Password1!"", ""code"": ""8128""}{""User-Agent"": ""Googlebot/2.1 (+http://www.google.com/bot.html)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.958969";"experimento_confidencialidad_005_login_bots";"confidencialidad";"42";"{""username"": ""dgamez@gmail.com"", ""password"": ""Password1!"", ""code"": ""3172""}{""User-Agent"": ""Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.960577";"experimento_confidencialidad_005_login_bots";"confidencialidad";"43";"{""username"": ""robert@gmail.com"", ""password"": ""Password1!"", ""code"": ""6428""}{""User-Agent"": ""DuckDuckBot/1.0; (+http://duckduckgo.com/duckduckbot.html)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.962206";"experimento_confidencialidad_005_login_bots";"confidencialidad";"44";"{""username"": ""maria@gmail.com"", ""password"": ""Password1!"", ""code"": ""1549""}{""User-Agent"": ""Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.964050";"experimento_confidencialidad_005_login_bots";"confidencialidad";"45";"{""username"": ""jhon@gmail.com"", ""password"": ""Password1!"", ""code"": ""4813""}{""User-Agent"": ""DuckDuckBot/1.0; (+http://duckduckgo.com/duckduckbot.html)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.965766";"experimento_confidencialidad_005_login_bots";"confidencialidad";"46";"{""username"": ""dgamez@gmail.com"", ""password"": ""Password1!"", ""code"": ""6682""}{""User-Agent"": ""Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.967322";"experimento_confidencialidad_005_login_bots";"confidencialidad";"47";"{""username"": ""robert@gmail.com"", ""password"": ""Password1!"", ""code"": ""8643""}{""User-Agent"": ""Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.969243";"experimento_confidencialidad_005_login_bots";"confidencialidad";"48";"{""username"": ""robert@gmail.com"", ""password"": ""Password1!"", ""code"": ""9360""}{""User-Agent"": ""Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.971376";"experimento_confidencialidad_005_login_bots";"confidencialidad";"49";"{""username"": ""dgamez@gmail.com"", ""password"": ""Password1!"", ""code"": ""8043""}{""User-Agent"": ""Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.973687";"experimento_confidencialidad_005_login_bots";"confidencialidad";"50";"{""username"": ""maria@gmail.com"", ""password"": ""Password1!"", ""code"": ""1805""}{""User-Agent"": ""Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.975649";"experimento_confidencialidad_005_login_bots";"confidencialidad";"51";"{""username"": ""robert@gmail.com"", ""password"": ""Password1!"", ""code"": ""0850""}{""User-Agent"": ""Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.978050";"experimento_confidencialidad_005_login_bots";"confidencialidad";"52";"{""username"": ""dgamez@gmail.com"", ""password"": ""Password1!"", ""code"": ""5357""}{""User-Agent"": ""Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.979698";"experimento_confidencialidad_005_login_bots";"confidencialidad";"53";"{""username"": ""jhon@gmail.com"", ""password"": ""Password1!"", ""code"": ""2693""}{""User-Agent"": ""Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.981461";"experimento_confidencialidad_005_login_bots";"confidencialidad";"54";"{""username"": ""robert@gmail.com"", ""password"": ""Password1!"", ""code"": ""5868""}{""User-Agent"": ""DuckDuckBot/1.0; (+http://duckduckgo.com/duckduckbot.html)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.982971";"experimento_confidencialidad_005_login_bots";"confidencialidad";"55";"{""username"": ""maria@gmail.com"", ""password"": ""Password1!"", ""code"": ""0432""}{""User-Agent"": ""Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.984347";"experimento_confidencialidad_005_login_bots";"confidencialidad";"56";"{""username"": ""robert@gmail.com"", ""password"": ""Password1!"", ""code"": ""2449""}{""User-Agent"": ""DuckDuckBot/1.0; (+http://duckduckgo.com/duckduckbot.html)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.985874";"experimento_confidencialidad_005_login_bots";"confidencialidad";"57";"{""username"": ""robert@gmail.com"", ""password"": ""Password1!"", ""code"": ""8785""}{""User-Agent"": ""Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.987611";"experimento_confidencialidad_005_login_bots";"confidencialidad";"58";"{""username"": ""dgamez@gmail.com"", ""password"": ""Password1!"", ""code"": ""9443""}{""User-Agent"": ""Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.989992";"experimento_confidencialidad_005_login_bots";"confidencialidad";"59";"{""username"": ""jhon@gmail.com"", ""password"": ""Password1!"", ""code"": ""6319""}{""User-Agent"": ""Googlebot/2.1 (+http://www.google.com/bot.html)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.992006";"experimento_confidencialidad_005_login_bots";"confidencialidad";"60";"{""username"": ""jhon@gmail.com"", ""password"": ""Password1!"", ""code"": ""4624""}{""User-Agent"": ""Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.993711";"experimento_confidencialidad_005_login_bots";"confidencialidad";"61";"{""username"": ""jhon@gmail.com"", ""password"": ""Password1!"", ""code"": ""0128""}{""User-Agent"": ""Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.995244";"experimento_confidencialidad_005_login_bots";"confidencialidad";"62";"{""username"": ""jhon@gmail.com"", ""password"": ""Password1!"", ""code"": ""7934""}{""User-Agent"": ""Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.996739";"experimento_confidencialidad_005_login_bots";"confidencialidad";"63";"{""username"": ""maria@gmail.com"", ""password"": ""Password1!"", ""code"": ""4466""}{""User-Agent"": ""Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.998220";"experimento_confidencialidad_005_login_bots";"confidencialidad";"64";"{""username"": ""dgamez@gmail.com"", ""password"": ""Password1!"", ""code"": ""5497""}{""User-Agent"": ""Googlebot/2.1 (+http://www.google.com/bot.html)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:33.999573";"experimento_confidencialidad_005_login_bots";"confidencialidad";"65";"{""username"": ""dgamez@gmail.com"", ""password"": ""Password1!"", ""code"": ""8861""}{""User-Agent"": ""DuckDuckBot/1.0; (+http://duckduckgo.com/duckduckbot.html)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:34.001007";"experimento_confidencialidad_005_login_bots";"confidencialidad";"66";"{""username"": ""jhon@gmail.com"", ""password"": ""Password1!"", ""code"": ""4070""}{""User-Agent"": ""DuckDuckBot/1.0; (+http://duckduckgo.com/duckduckbot.html)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:34.002704";"experimento_confidencialidad_005_login_bots";"confidencialidad";"67";"{""username"": ""jhon@gmail.com"", ""password"": ""Password1!"", ""code"": ""3697""}{""User-Agent"": ""Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:34.004802";"experimento_confidencialidad_005_login_bots";"confidencialidad";"68";"{""username"": ""maria@gmail.com"", ""password"": ""Password1!"", ""code"": ""7058""}{""User-Agent"": ""Googlebot/2.1 (+http://www.google.com/bot.html)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:34.007808";"experimento_confidencialidad_005_login_bots";"confidencialidad";"69";"{""username"": ""maria@gmail.com"", ""password"": ""Password1!"", ""code"": ""9214""}{""User-Agent"": ""Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:34.009416";"experimento_confidencialidad_005_login_bots";"confidencialidad";"70";"{""username"": ""maria@gmail.com"", ""password"": ""Password1!"", ""code"": ""7168""}{""User-Agent"": ""DuckDuckBot/1.0; (+http://duckduckgo.com/duckduckbot.html)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:34.011049";"experimento_confidencialidad_005_login_bots";"confidencialidad";"71";"{""username"": ""maria@gmail.com"", ""password"": ""Password1!"", ""code"": ""1892""}{""User-Agent"": ""Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:34.012441";"experimento_confidencialidad_005_login_bots";"confidencialidad";"72";"{""username"": ""robert@gmail.com"", ""password"": ""Password1!"", ""code"": ""7217""}{""User-Agent"": ""Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:34.013878";"experimento_confidencialidad_005_login_bots";"confidencialidad";"73";"{""username"": ""maria@gmail.com"", ""password"": ""Password1!"", ""code"": ""7120""}{""User-Agent"": ""Googlebot/2.1 (+http://www.google.com/bot.html)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:34.015240";"experimento_confidencialidad_005_login_bots";"confidencialidad";"74";"{""username"": ""dgamez@gmail.com"", ""password"": ""Password1!"", ""code"": ""5331""}{""User-Agent"": ""Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:34.016661";"experimento_confidencialidad_005_login_bots";"confidencialidad";"75";"{""username"": ""robert@gmail.com"", ""password"": ""Password1!"", ""code"": ""7614""}{""User-Agent"": ""Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:34.018308";"experimento_confidencialidad_005_login_bots";"confidencialidad";"76";"{""username"": ""jhon@gmail.com"", ""password"": ""Password1!"", ""code"": ""7650""}{""User-Agent"": ""Googlebot/2.1 (+http://www.google.com/bot.html)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:34.019857";"experimento_confidencialidad_005_login_bots";"confidencialidad";"77";"{""username"": ""robert@gmail.com"", ""password"": ""Password1!"", ""code"": ""1510""}{""User-Agent"": ""Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:34.022630";"experimento_confidencialidad_005_login_bots";"confidencialidad";"78";"{""username"": ""jhon@gmail.com"", ""password"": ""Password1!"", ""code"": ""3756""}{""User-Agent"": ""Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:34.024422";"experimento_confidencialidad_005_login_bots";"confidencialidad";"79";"{""username"": ""robert@gmail.com"", ""password"": ""Password1!"", ""code"": ""6713""}{""User-Agent"": ""DuckDuckBot/1.0; (+http://duckduckgo.com/duckduckbot.html)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:34.025917";"experimento_confidencialidad_005_login_bots";"confidencialidad";"80";"{""username"": ""robert@gmail.com"", ""password"": ""Password1!"", ""code"": ""2978""}{""User-Agent"": ""Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
"2024-03-16 13:04:34.027231";"experimento_confidencialidad_005_login_bots";"confidencialidad";"81";"{""username"": ""robert@gmail.com"", ""password"": ""Password1!"", ""code"": ""4836""}{""User-Agent"": ""Googlebot/2.1 (+http://www.google.com/bot.html)""}";"Acceso denegado para bots";"status_code";"403";"403";"1000"
