fecha;nombre_experimento;categoria;id_request;request;response;tipo_resultado;resultado_esperado;resultado_obtenido;LOGIN_LIMITER_MAX
2024-03-15 23:22:00.668606;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;62;{'username': 'jhon@gmail.com', 'password': 'pasS98*!', 'code': '6233'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:00.708037;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;63;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '3581'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:00.720963;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;64;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '6235'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:00.729498;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;65;{'username': 'maria@gmail.com', 'password': 'pasS98*!', 'code': '7597'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:00.738417;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;66;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '7350'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:00.746539;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;67;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '8704'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:00.763159;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;68;{'username': 'jhon@gmail.com', 'password': 'pasS98*!', 'code': '0578'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:00.775026;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;69;{'username': 'jhon@gmail.com', 'password': 'pasS98*!', 'code': '3103'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:00.782953;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;70;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '7450'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:00.791147;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;71;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '4595'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:00.810744;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;72;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '9930'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:00.823010;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;73;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '5169'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:00.831098;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;74;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '4295'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:00.840911;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;75;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '9521'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:00.849174;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;76;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '1734'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:00.863249;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;77;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '8094'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:00.874072;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;78;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '7669'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:00.882344;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;79;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '6415'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:00.890286;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;80;{'username': 'jhon@gmail.com', 'password': 'pasS98*!', 'code': '4051'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:00.899533;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;81;{'username': 'jhon@gmail.com', 'password': 'pasS98*!', 'code': '9579'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:00.912862;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;82;{'username': 'jhon@gmail.com', 'password': 'pasS98*!', 'code': '7056'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:00.922846;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;83;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '5569'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:00.930853;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;84;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '6861'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:00.939188;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;85;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '4813'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:00.955628;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;86;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '9946'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:00.969211;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;87;{'username': 'maria@gmail.com', 'password': 'pasS98*!', 'code': '9022'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:00.977436;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;88;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '8456'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:00.985455;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;89;{'username': 'maria@gmail.com', 'password': 'pasS98*!', 'code': '7474'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:00.993285;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;90;{'username': 'jhon@gmail.com', 'password': 'pasS98*!', 'code': '5761'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:01.013172;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;91;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '1873'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:01.025353;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;92;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '7319'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:01.034589;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;93;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '8481'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:01.042698;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;94;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '5538'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:01.050975;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;95;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '8941'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:01.062626;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;96;{'username': 'jhon@gmail.com', 'password': 'pasS98*!', 'code': '1332'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:01.072921;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;97;{'username': 'maria@gmail.com', 'password': 'pasS98*!', 'code': '8180'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:01.082234;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;98;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '4961'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:01.090185;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;99;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '1101'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:01.098623;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;100;{'username': 'maria@gmail.com', 'password': 'pasS98*!', 'code': '9127'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:01.109278;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;101;{'username': 'maria@gmail.com', 'password': 'pasS98*!', 'code': '5912'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:01.120885;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;102;{'username': 'jhon@gmail.com', 'password': 'pasS98*!', 'code': '3426'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:01.132038;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;103;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '1435'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:01.145854;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;104;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '3181'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:01.157057;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;105;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '5246'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:01.168316;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;106;{'username': 'jhon@gmail.com', 'password': 'pasS98*!', 'code': '4988'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:01.178917;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;107;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '0542'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:01.188462;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;108;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '9643'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:01.217011;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;109;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '4694'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:01.230800;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;110;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '8660'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:01.244799;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;111;{'username': 'maria@gmail.com', 'password': 'pasS98*!', 'code': '3628'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:01.299369;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;112;{'username': 'maria@gmail.com', 'password': 'pasS98*!', 'code': '6988'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:01.362995;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;113;{'username': 'jhon@gmail.com', 'password': 'pasS98*!', 'code': '0338'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:01.466798;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;114;{'username': 'maria@gmail.com', 'password': 'pasS98*!', 'code': '9909'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:01.478672;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;115;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '6051'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:01.488788;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;116;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '8328'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:01.515577;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;117;{'username': 'maria@gmail.com', 'password': 'pasS98*!', 'code': '0127'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:01.532356;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;118;{'username': 'maria@gmail.com', 'password': 'pasS98*!', 'code': '7007'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:01.581783;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;119;{'username': 'dgamez@gmail.com', 'password': 'pasS98*!', 'code': '3931'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:01.596303;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;120;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '5005'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:01.883048;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;121;{'username': 'robert@gmail.com', 'password': 'pasS98*!', 'code': '4288'};{'message': 'Invalid username or password!'};status_code;401;401;1
2024-03-15 23:22:01.935088;experimento_confidencialidad_001_login_fuerza_bruta;confidencialidad;122;{'username': 'maria@gmail.com', 'password': 'pasS98*!', 'code': '9506'};{'message': 'Invalid username or password!'};status_code;401;401;1
