fecha;nombre_experimento;categoria;id_request;request;response;tipo_resultado;resultado_esperado;resultado_obtenido;LOGIN_LIMITER_MAX
2024-03-16 13:17:38.030173;experimento_integridad_002_edicion_usuario;integridad;10;{'usuario': 'davisrobin@example.org', 'name': 'Kara Edwards', 'phone': '714.828.8665'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.045785;experimento_integridad_002_edicion_usuario;integridad;11;{'usuario': 'lisareed@example.org', 'name': 'James Parker', 'phone': '(406)758-8125'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.061645;experimento_integridad_002_edicion_usuario;integridad;12;{'usuario': 'josewalker@example.org', 'name': 'Robin Powers', 'phone': '874-726-0534'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.073287;experimento_integridad_002_edicion_usuario;integridad;13;{'usuario': 'gdavis@example.com', 'name': 'Jonathan Briggs', 'phone': '658.637.9631'};{'message': 'Data edited successfully!'};status_code;200;200;1
2024-03-16 13:17:38.098676;experimento_integridad_002_edicion_usuario;integridad;14;{'usuario': 'gina79@example.org', 'name': 'Barbara Wilson', 'phone': '001-636-729-7279x67853'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.108673;experimento_integridad_002_edicion_usuario;integridad;15;{'usuario': 'matthew01@example.org', 'name': 'James Thomas', 'phone': '001-836-966-2554'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.122736;experimento_integridad_002_edicion_usuario;integridad;16;{'usuario': 'marshalljoy@example.org', 'name': 'Julia Farmer', 'phone': '+1-400-602-3994x496'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.133839;experimento_integridad_002_edicion_usuario;integridad;17;{'usuario': 'ehart@example.net', 'name': 'Stephanie Fry', 'phone': '249-596-9874'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.149378;experimento_integridad_002_edicion_usuario;integridad;18;{'usuario': 'lesliehanson@example.com', 'name': 'Lisa Murphy', 'phone': '001-497-436-4697x21662'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.161995;experimento_integridad_002_edicion_usuario;integridad;19;{'usuario': 'dianamadden@example.com', 'name': 'Christopher Martinez', 'phone': '001-641-273-1958x660'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.171771;experimento_integridad_002_edicion_usuario;integridad;20;{'usuario': 'andersonrachel@example.com', 'name': 'Randall Rodriguez', 'phone': '+1-536-308-3484x9042'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.182228;experimento_integridad_002_edicion_usuario;integridad;21;{'usuario': 'johnsonchristopher@example.com', 'name': 'Anthony Collins', 'phone': '452-731-4518'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.205224;experimento_integridad_002_edicion_usuario;integridad;22;{'usuario': 'urogers@example.com', 'name': 'Jay Foster', 'phone': '476.579.6827'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.218167;experimento_integridad_002_edicion_usuario;integridad;23;{'usuario': 'lawsoneric@example.net', 'name': 'Michael Jacobs', 'phone': '001-602-737-9338'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.228772;experimento_integridad_002_edicion_usuario;integridad;24;{'usuario': 'janetwilliams@example.org', 'name': 'Jeffrey Jones', 'phone': '560-779-5059'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.249986;experimento_integridad_002_edicion_usuario;integridad;25;{'usuario': 'kimberlyanderson@example.net', 'name': 'Andrew Anderson', 'phone': '5257705980'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.268182;experimento_integridad_002_edicion_usuario;integridad;26;{'usuario': 'katrina95@example.net', 'name': 'Stacey Myers', 'phone': '633-553-4730x406'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.281426;experimento_integridad_002_edicion_usuario;integridad;27;{'usuario': 'eperkins@example.org', 'name': 'Tyler Bryant', 'phone': '202-325-2504'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.298872;experimento_integridad_002_edicion_usuario;integridad;28;{'usuario': 'robertchaney@example.org', 'name': 'Jamie Chandler', 'phone': '453-874-3031x871'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.310643;experimento_integridad_002_edicion_usuario;integridad;29;{'usuario': 'codyjackson@example.com', 'name': 'Christina Phillips', 'phone': '311-986-9334x86701'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.322369;experimento_integridad_002_edicion_usuario;integridad;30;{'usuario': 'yvaughan@example.org', 'name': 'Robert Collins', 'phone': '2076583393'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.333565;experimento_integridad_002_edicion_usuario;integridad;31;{'usuario': 'john27@example.org', 'name': 'Erica Chan', 'phone': '(741)431-8295x84294'};{'message': 'Data edited successfully!'};status_code;200;200;1
2024-03-16 13:17:38.355058;experimento_integridad_002_edicion_usuario;integridad;32;{'usuario': 'hlewis@example.net', 'name': 'Jimmy Johnson', 'phone': '949.393.8020'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.365413;experimento_integridad_002_edicion_usuario;integridad;33;{'usuario': 'jerry21@example.net', 'name': 'Jennifer Murphy', 'phone': '682.285.8239'};{'message': 'Data edited successfully!'};status_code;200;200;1
2024-03-16 13:17:38.384724;experimento_integridad_002_edicion_usuario;integridad;34;{'usuario': 'howardtimothy@example.net', 'name': 'Catherine Calderon', 'phone': '618-404-4499'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.395114;experimento_integridad_002_edicion_usuario;integridad;35;{'usuario': 'destinyedwards@example.org', 'name': 'Gina Ellis', 'phone': '634.889.8023'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.406405;experimento_integridad_002_edicion_usuario;integridad;36;{'usuario': 'zpetty@example.com', 'name': 'Jennifer Le', 'phone': '+1-815-303-9151'};{'message': 'Data edited successfully!'};status_code;200;200;1
2024-03-16 13:17:38.431016;experimento_integridad_002_edicion_usuario;integridad;37;{'usuario': 'robertwillis@example.com', 'name': 'Jamie Reeves', 'phone': '658-546-5969x354'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.446509;experimento_integridad_002_edicion_usuario;integridad;38;{'usuario': 'rachel12@example.org', 'name': 'Jesse Davis', 'phone': '524.261.4807'};{'message': 'Data edited successfully!'};status_code;200;200;1
2024-03-16 13:17:38.466212;experimento_integridad_002_edicion_usuario;integridad;39;{'usuario': 'mark93@example.org', 'name': 'Alicia Holloway', 'phone': '474-785-1334'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.489567;experimento_integridad_002_edicion_usuario;integridad;40;{'usuario': 'samantha36@example.org', 'name': 'Isaac Smith', 'phone': '746-858-2933x13436'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.501695;experimento_integridad_002_edicion_usuario;integridad;41;{'usuario': 'collinsdeborah@example.com', 'name': 'Anthony Gomez', 'phone': '(588)928-0837x25315'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.513029;experimento_integridad_002_edicion_usuario;integridad;42;{'usuario': 'daniellisa@example.org', 'name': 'Lori Edwards', 'phone': '(932)757-6923x129'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.523091;experimento_integridad_002_edicion_usuario;integridad;43;{'usuario': 'lynnhunter@example.org', 'name': 'Pamela Thornton', 'phone': '3096138697'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.532312;experimento_integridad_002_edicion_usuario;integridad;44;{'usuario': 'erinclark@example.org', 'name': 'Ashley Dixon', 'phone': '+1-552-593-2089x7411'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.541783;experimento_integridad_002_edicion_usuario;integridad;45;{'usuario': 'dawnpitts@example.net', 'name': 'Mathew Burke MD', 'phone': '553.366.5325'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.550726;experimento_integridad_002_edicion_usuario;integridad;46;{'usuario': 'hgregory@example.net', 'name': 'Tammy Guzman', 'phone': '(742)868-8119'};{'message': 'Data edited successfully!'};status_code;200;200;1
2024-03-16 13:17:38.569870;experimento_integridad_002_edicion_usuario;integridad;47;{'usuario': 'brian98@example.org', 'name': 'Christina Smith', 'phone': '+1-597-234-5462x8954'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.579250;experimento_integridad_002_edicion_usuario;integridad;48;{'usuario': 'kenneth48@example.net', 'name': 'Daniel Ross', 'phone': '(959)663-7275x333'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.588898;experimento_integridad_002_edicion_usuario;integridad;49;{'usuario': 'kimberly01@example.org', 'name': 'Antonio York', 'phone': '+1-271-909-6398x44548'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.605767;experimento_integridad_002_edicion_usuario;integridad;50;{'usuario': 'mikewilliams@example.net', 'name': 'Elizabeth Smith', 'phone': '+1-552-769-9872x7499'};{'message': 'Data edited successfully!'};status_code;200;200;1
2024-03-16 13:17:38.622135;experimento_integridad_002_edicion_usuario;integridad;51;{'usuario': 'catherinejones@example.net', 'name': 'Kyle Benson', 'phone': '317-520-1728x1410'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.631529;experimento_integridad_002_edicion_usuario;integridad;52;{'usuario': 'ublanchard@example.com', 'name': 'Steven Phillips', 'phone': '269.202.7048x546'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.640464;experimento_integridad_002_edicion_usuario;integridad;53;{'usuario': 'matthewbarnett@example.com', 'name': 'Zachary Ware', 'phone': '001-738-925-0047x7937'};{'message': 'Data edited successfully!'};status_code;200;200;1
2024-03-16 13:17:38.656609;experimento_integridad_002_edicion_usuario;integridad;54;{'usuario': 'aguilarrichard@example.net', 'name': 'Jaime Parsons', 'phone': '791-651-2678'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.672940;experimento_integridad_002_edicion_usuario;integridad;55;{'usuario': 'jonesalison@example.net', 'name': 'Melissa Wiley', 'phone': '799-709-6053'};{'message': 'Data edited successfully!'};status_code;200;200;1
2024-03-16 13:17:38.728634;experimento_integridad_002_edicion_usuario;integridad;56;{'usuario': 'alan48@example.net', 'name': 'Jessica Christensen', 'phone': '581.810.2198x57466'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.749665;experimento_integridad_002_edicion_usuario;integridad;57;{'usuario': 'williambaldwin@example.org', 'name': 'Michael Wood', 'phone': '534.266.9069x239'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.783786;experimento_integridad_002_edicion_usuario;integridad;58;{'usuario': 'melissa83@example.com', 'name': 'Jonathan Caldwell', 'phone': '+1-822-660-7346x77582'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.889257;experimento_integridad_002_edicion_usuario;integridad;59;{'usuario': 'stewartyolanda@example.net', 'name': 'Christopher Peters', 'phone': '589-349-1641x38220'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.910508;experimento_integridad_002_edicion_usuario;integridad;60;{'usuario': 'margaret99@example.org', 'name': 'Margaret Watson', 'phone': '200.997.3371'};{'message': 'Data edited successfully!'};status_code;200;200;1
2024-03-16 13:17:38.933380;experimento_integridad_002_edicion_usuario;integridad;61;{'usuario': 'jalexander@example.com', 'name': 'Chelsea Ford', 'phone': '001-922-303-5248'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.961419;experimento_integridad_002_edicion_usuario;integridad;62;{'usuario': 'danielmoses@example.net', 'name': 'Erin Williams', 'phone': '+1-696-804-2772'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:38.971570;experimento_integridad_002_edicion_usuario;integridad;63;{'usuario': 'katherine16@example.net', 'name': 'Erin Thomas', 'phone': '238-544-9980x48364'};{'message': 'Data edited successfully!'};status_code;200;200;1
2024-03-16 13:17:38.993816;experimento_integridad_002_edicion_usuario;integridad;64;{'usuario': 'charles03@example.net', 'name': 'Christine Barrett', 'phone': '(414)738-9086x501'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:39.004960;experimento_integridad_002_edicion_usuario;integridad;65;{'usuario': 'gilbertcraig@example.com', 'name': 'Dr. Joshua Harris MD', 'phone': '731-671-3550x472'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:39.016354;experimento_integridad_002_edicion_usuario;integridad;66;{'usuario': 'rchavez@example.org', 'name': 'Robert Moore', 'phone': '(819)667-0815'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:39.028060;experimento_integridad_002_edicion_usuario;integridad;67;{'usuario': 'howardcory@example.com', 'name': 'Christina Mcdonald', 'phone': '449.375.3670x895'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:39.040478;experimento_integridad_002_edicion_usuario;integridad;68;{'usuario': 'sarahespinoza@example.net', 'name': 'Tammy Morgan', 'phone': '(965)715-0905x12302'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:39.057659;experimento_integridad_002_edicion_usuario;integridad;69;{'usuario': 'joseph51@example.com', 'name': 'Joshua Brown', 'phone': '466.371.2288x6078'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:39.102669;experimento_integridad_002_edicion_usuario;integridad;70;{'usuario': 'kennethlucas@example.com', 'name': 'Kyle Richards', 'phone': '657-881-1696'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:39.145571;experimento_integridad_002_edicion_usuario;integridad;71;{'usuario': 'susan49@example.com', 'name': 'Amy Waller', 'phone': '(440)883-0759x6155'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:39.171426;experimento_integridad_002_edicion_usuario;integridad;72;{'usuario': 'carmenpeck@example.net', 'name': 'Adam Carter', 'phone': '001-975-895-9553x1034'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:39.186594;experimento_integridad_002_edicion_usuario;integridad;73;{'usuario': 'kkelly@example.net', 'name': 'Denise Sweeney', 'phone': '905-939-5666x170'};{'message': 'Data edited successfully!'};status_code;200;200;1
2024-03-16 13:17:39.210648;experimento_integridad_002_edicion_usuario;integridad;74;{'usuario': 'markwilliams@example.com', 'name': 'Anita Alexander', 'phone': '(621)621-9215x090'};{'message': 'Data edited successfully!'};status_code;200;200;1
2024-03-16 13:17:39.228446;experimento_integridad_002_edicion_usuario;integridad;75;{'usuario': 'rebeccawillis@example.org', 'name': 'Jason Wright', 'phone': '(606)360-2463x859'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:39.237686;experimento_integridad_002_edicion_usuario;integridad;76;{'usuario': 'michael23@example.com', 'name': 'Ana Peters', 'phone': '3977347532'};{'message': 'Data edited successfully!'};status_code;200;200;1
2024-03-16 13:17:39.261601;experimento_integridad_002_edicion_usuario;integridad;77;{'usuario': 'zwilkins@example.org', 'name': 'Cheryl Perez', 'phone': '969-410-1743'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:39.271492;experimento_integridad_002_edicion_usuario;integridad;78;{'usuario': 'brownleslie@example.org', 'name': 'Sarah Casey', 'phone': '001-610-213-9479x7562'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:39.282750;experimento_integridad_002_edicion_usuario;integridad;79;{'usuario': 'toddjean@example.org', 'name': 'Jesse Paul', 'phone': '(565)705-5251'};{'message': 'Data edited successfully!'};status_code;200;200;1
2024-03-16 13:17:39.303592;experimento_integridad_002_edicion_usuario;integridad;80;{'usuario': 'baileysteven@example.net', 'name': 'Mary Robinson', 'phone': '778.976.8969x3205'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:39.317392;experimento_integridad_002_edicion_usuario;integridad;81;{'usuario': 'mduran@example.org', 'name': 'Sharon Monroe', 'phone': '+1-714-804-5231x369'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:39.329081;experimento_integridad_002_edicion_usuario;integridad;82;{'usuario': 'russellpaul@example.net', 'name': 'Kathleen Palmer', 'phone': '8417615368'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:39.340904;experimento_integridad_002_edicion_usuario;integridad;83;{'usuario': 'candacegarcia@example.com', 'name': 'Edward Hart', 'phone': '622.890.8907'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:39.350145;experimento_integridad_002_edicion_usuario;integridad;84;{'usuario': 'zhughes@example.net', 'name': 'Patricia Johnson', 'phone': '001-671-408-5205x889'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:39.358519;experimento_integridad_002_edicion_usuario;integridad;85;{'usuario': 'epotts@example.com', 'name': 'Stephen Barnett', 'phone': '994.449.3170x665'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:39.367095;experimento_integridad_002_edicion_usuario;integridad;86;{'usuario': 'kyle23@example.net', 'name': 'Travis Chung', 'phone': '+1-796-530-0707'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
2024-03-16 13:17:39.382246;experimento_integridad_002_edicion_usuario;integridad;87;{'usuario': 'michaelharrison@example.org', 'name': 'Theodore Johnson', 'phone': '9253089339'};{'message': "The server could not verify that you are authorized to access the URL requested. You either supplied the wrong credentials (e.g. a bad password), or your browser doesn't understand how to supply the credentials required."};status_code;401;401;1
