"fecha","nombre_experimento","categoria","id_request","request","request_response","tipo_resultado","resultado_esperado","resultado_obtenido","LOGIN_LIMITER_MAX"
"2024-03-16 12:43:35.103221","experimento_integridad_001_XSS","integridad","30","{'username': ""robertjavascript:void(window.alert('XSS5'))@gmail.com"", 'password': 'Password1!', 'code': '8011'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.107185","experimento_integridad_001_XSS","integridad","31","{'username': ""robert<script>alert('XSS1')</script>@gmail.com"", 'password': 'Password1!', 'code': '0801'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.109930","experimento_integridad_001_XSS","integridad","32","{'username': 'robertonmouseenter=alert(3)@gmail.com', 'password': 'Password1!', 'code': '8727'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.112721","experimento_integridad_001_XSS","integridad","33","{'username': ""robertsetTimeout('alert(5)', 0)@gmail.com"", 'password': 'Password1!', 'code': '0929'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.116163","experimento_integridad_001_XSS","integridad","34","{'username': ""robert<script>alert('')</script>@gmail.com"", 'password': 'Password1!', 'code': '9955'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.119795","experimento_integridad_001_XSS","integridad","35","{'username': 'robertonload=alert(3)@gmail.com', 'password': 'Password1!', 'code': '8056'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.122693","experimento_integridad_001_XSS","integridad","36","{'username': ""robertjavascript:void(window.alert('XSS5'))@gmail.com"", 'password': 'Password1!', 'code': '8040'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.125422","experimento_integridad_001_XSS","integridad","37","{'username': ""robert<script>alert('XSS1')</script>@gmail.com"", 'password': 'Password1!', 'code': '0031'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.127980","experimento_integridad_001_XSS","integridad","38","{'username': 'robertonmouseenter=alert(3)@gmail.com', 'password': 'Password1!', 'code': '3808'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.130688","experimento_integridad_001_XSS","integridad","39","{'username': ""robertsetTimeout('alert(5)', 0)@gmail.com"", 'password': 'Password1!', 'code': '0343'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.135212","experimento_integridad_001_XSS","integridad","40","{'username': ""robert<script>alert('')</script>@gmail.com"", 'password': 'Password1!', 'code': '3271'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.139452","experimento_integridad_001_XSS","integridad","41","{'username': 'robertonload=alert(3)@gmail.com', 'password': 'Password1!', 'code': '2249'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.142916","experimento_integridad_001_XSS","integridad","42","{'username': ""robertjavascript:void(window.alert('XSS5'))@gmail.com"", 'password': 'Password1!', 'code': '2077'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.145835","experimento_integridad_001_XSS","integridad","43","{'username': ""robert<script>alert('XSS1')</script>@gmail.com"", 'password': 'Password1!', 'code': '8484'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.149291","experimento_integridad_001_XSS","integridad","44","{'username': 'robertonmouseenter=alert(3)@gmail.com', 'password': 'Password1!', 'code': '4761'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.152313","experimento_integridad_001_XSS","integridad","45","{'username': ""robertsetTimeout('alert(5)', 0)@gmail.com"", 'password': 'Password1!', 'code': '9341'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.154869","experimento_integridad_001_XSS","integridad","46","{'username': ""robert<script>alert('')</script>@gmail.com"", 'password': 'Password1!', 'code': '6717'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.157629","experimento_integridad_001_XSS","integridad","47","{'username': 'robertonload=alert(3)@gmail.com', 'password': 'Password1!', 'code': '6194'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.160065","experimento_integridad_001_XSS","integridad","48","{'username': ""robertjavascript:void(window.alert('XSS5'))@gmail.com"", 'password': 'Password1!', 'code': '6878'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.163704","experimento_integridad_001_XSS","integridad","49","{'username': ""robert<script>alert('XSS1')</script>@gmail.com"", 'password': 'Password1!', 'code': '4792'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.167324","experimento_integridad_001_XSS","integridad","50","{'username': 'robertonmouseenter=alert(3)@gmail.com', 'password': 'Password1!', 'code': '6079'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.170743","experimento_integridad_001_XSS","integridad","51","{'username': ""robertsetTimeout('alert(5)', 0)@gmail.com"", 'password': 'Password1!', 'code': '5295'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.175236","experimento_integridad_001_XSS","integridad","52","{'username': ""robert<script>alert('')</script>@gmail.com"", 'password': 'Password1!', 'code': '1587'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.178843","experimento_integridad_001_XSS","integridad","53","{'username': 'robertonload=alert(3)@gmail.com', 'password': 'Password1!', 'code': '4550'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.183215","experimento_integridad_001_XSS","integridad","54","{'username': ""robertjavascript:void(window.alert('XSS5'))@gmail.com"", 'password': 'Password1!', 'code': '0284'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.186037","experimento_integridad_001_XSS","integridad","55","{'username': ""robert<script>alert('XSS1')</script>@gmail.com"", 'password': 'Password1!', 'code': '8434'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.189009","experimento_integridad_001_XSS","integridad","56","{'username': 'robertonmouseenter=alert(3)@gmail.com', 'password': 'Password1!', 'code': '8457'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.191430","experimento_integridad_001_XSS","integridad","57","{'username': ""robertsetTimeout('alert(5)', 0)@gmail.com"", 'password': 'Password1!', 'code': '1669'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.193839","experimento_integridad_001_XSS","integridad","58","{'username': ""robert<script>alert('')</script>@gmail.com"", 'password': 'Password1!', 'code': '9628'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.197536","experimento_integridad_001_XSS","integridad","59","{'username': 'robertonload=alert(3)@gmail.com', 'password': 'Password1!', 'code': '9293'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.200758","experimento_integridad_001_XSS","integridad","60","{'username': ""robertjavascript:void(window.alert('XSS5'))@gmail.com"", 'password': 'Password1!', 'code': '0861'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.205092","experimento_integridad_001_XSS","integridad","61","{'username': ""robert<script>alert('XSS1')</script>@gmail.com"", 'password': 'Password1!', 'code': '4802'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.208546","experimento_integridad_001_XSS","integridad","62","{'username': 'robertonmouseenter=alert(3)@gmail.com', 'password': 'Password1!', 'code': '1229'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.212208","experimento_integridad_001_XSS","integridad","63","{'username': ""robertsetTimeout('alert(5)', 0)@gmail.com"", 'password': 'Password1!', 'code': '0458'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.215425","experimento_integridad_001_XSS","integridad","64","{'username': ""robert<script>alert('')</script>@gmail.com"", 'password': 'Password1!', 'code': '9048'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.218039","experimento_integridad_001_XSS","integridad","65","{'username': 'robertonload=alert(3)@gmail.com', 'password': 'Password1!', 'code': '1021'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.220870","experimento_integridad_001_XSS","integridad","66","{'username': ""robertjavascript:void(window.alert('XSS5'))@gmail.com"", 'password': 'Password1!', 'code': '0368'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.223264","experimento_integridad_001_XSS","integridad","67","{'username': ""robert<script>alert('XSS1')</script>@gmail.com"", 'password': 'Password1!', 'code': '4647'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.225621","experimento_integridad_001_XSS","integridad","68","{'username': 'robertonmouseenter=alert(3)@gmail.com', 'password': 'Password1!', 'code': '2415'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.228818","experimento_integridad_001_XSS","integridad","69","{'username': ""robertsetTimeout('alert(5)', 0)@gmail.com"", 'password': 'Password1!', 'code': '8279'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.233341","experimento_integridad_001_XSS","integridad","70","{'username': ""robert<script>alert('')</script>@gmail.com"", 'password': 'Password1!', 'code': '4757'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.237312","experimento_integridad_001_XSS","integridad","71","{'username': 'robertonload=alert(3)@gmail.com', 'password': 'Password1!', 'code': '1470'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.241558","experimento_integridad_001_XSS","integridad","72","{'username': ""robertjavascript:void(window.alert('XSS5'))@gmail.com"", 'password': 'Password1!', 'code': '9396'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.245380","experimento_integridad_001_XSS","integridad","73","{'username': ""robert<script>alert('XSS1')</script>@gmail.com"", 'password': 'Password1!', 'code': '4659'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.248459","experimento_integridad_001_XSS","integridad","74","{'username': 'robertonmouseenter=alert(3)@gmail.com', 'password': 'Password1!', 'code': '9327'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.251536","experimento_integridad_001_XSS","integridad","75","{'username': ""robertsetTimeout('alert(5)', 0)@gmail.com"", 'password': 'Password1!', 'code': '7121'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.254053","experimento_integridad_001_XSS","integridad","76","{'username': ""robert<script>alert('')</script>@gmail.com"", 'password': 'Password1!', 'code': '1037'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.256500","experimento_integridad_001_XSS","integridad","77","{'username': 'robertonload=alert(3)@gmail.com', 'password': 'Password1!', 'code': '2309'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.259501","experimento_integridad_001_XSS","integridad","78","{'username': ""robertjavascript:void(window.alert('XSS5'))@gmail.com"", 'password': 'Password1!', 'code': '4804'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.263240","experimento_integridad_001_XSS","integridad","79","{'username': ""robert<script>alert('XSS1')</script>@gmail.com"", 'password': 'Password1!', 'code': '8376'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.266473","experimento_integridad_001_XSS","integridad","80","{'username': 'robertonmouseenter=alert(3)@gmail.com', 'password': 'Password1!', 'code': '6640'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.269781","experimento_integridad_001_XSS","integridad","81","{'username': ""robertsetTimeout('alert(5)', 0)@gmail.com"", 'password': 'Password1!', 'code': '7069'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.273780","experimento_integridad_001_XSS","integridad","82","{'username': ""robert<script>alert('')</script>@gmail.com"", 'password': 'Password1!', 'code': '6754'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.277573","experimento_integridad_001_XSS","integridad","83","{'username': 'robertonload=alert(3)@gmail.com', 'password': 'Password1!', 'code': '0511'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.281000","experimento_integridad_001_XSS","integridad","84","{'username': ""robertjavascript:void(window.alert('XSS5'))@gmail.com"", 'password': 'Password1!', 'code': '5818'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.283559","experimento_integridad_001_XSS","integridad","85","{'username': ""robert<script>alert('XSS1')</script>@gmail.com"", 'password': 'Password1!', 'code': '7232'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.285954","experimento_integridad_001_XSS","integridad","86","{'username': 'robertonmouseenter=alert(3)@gmail.com', 'password': 'Password1!', 'code': '1877'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.288225","experimento_integridad_001_XSS","integridad","87","{'username': ""robertsetTimeout('alert(5)', 0)@gmail.com"", 'password': 'Password1!', 'code': '8347'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.291292","experimento_integridad_001_XSS","integridad","88","{'username': ""robert<script>alert('')</script>@gmail.com"", 'password': 'Password1!', 'code': '7962'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.294018","experimento_integridad_001_XSS","integridad","89","{'username': 'robertonload=alert(3)@gmail.com', 'password': 'Password1!', 'code': '3718'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.297338","experimento_integridad_001_XSS","integridad","90","{'username': ""robertjavascript:void(window.alert('XSS5'))@gmail.com"", 'password': 'Password1!', 'code': '1251'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.300573","experimento_integridad_001_XSS","integridad","91","{'username': ""robert<script>alert('XSS1')</script>@gmail.com"", 'password': 'Password1!', 'code': '0494'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.303807","experimento_integridad_001_XSS","integridad","92","{'username': 'robertonmouseenter=alert(3)@gmail.com', 'password': 'Password1!', 'code': '5462'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.308036","experimento_integridad_001_XSS","integridad","93","{'username': ""robertsetTimeout('alert(5)', 0)@gmail.com"", 'password': 'Password1!', 'code': '4117'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.310972","experimento_integridad_001_XSS","integridad","94","{'username': ""robert<script>alert('')</script>@gmail.com"", 'password': 'Password1!', 'code': '6989'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.313667","experimento_integridad_001_XSS","integridad","95","{'username': 'robertonload=alert(3)@gmail.com', 'password': 'Password1!', 'code': '9208'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.316261","experimento_integridad_001_XSS","integridad","96","{'username': ""robertjavascript:void(window.alert('XSS5'))@gmail.com"", 'password': 'Password1!', 'code': '5016'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.318699","experimento_integridad_001_XSS","integridad","97","{'username': ""robert<script>alert('XSS1')</script>@gmail.com"", 'password': 'Password1!', 'code': '3943'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.321253","experimento_integridad_001_XSS","integridad","98","{'username': 'robertonmouseenter=alert(3)@gmail.com', 'password': 'Password1!', 'code': '4486'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.323816","experimento_integridad_001_XSS","integridad","99","{'username': ""robertsetTimeout('alert(5)', 0)@gmail.com"", 'password': 'Password1!', 'code': '0066'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.326302","experimento_integridad_001_XSS","integridad","100","{'username': ""robert<script>alert('')</script>@gmail.com"", 'password': 'Password1!', 'code': '7190'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.329705","experimento_integridad_001_XSS","integridad","101","{'username': 'robertonload=alert(3)@gmail.com', 'password': 'Password1!', 'code': '0985'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.333871","experimento_integridad_001_XSS","integridad","102","{'username': ""robertjavascript:void(window.alert('XSS5'))@gmail.com"", 'password': 'Password1!', 'code': '8809'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.336758","experimento_integridad_001_XSS","integridad","103","{'username': ""robert<script>alert('XSS1')</script>@gmail.com"", 'password': 'Password1!', 'code': '7321'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.339626","experimento_integridad_001_XSS","integridad","104","{'username': 'robertonmouseenter=alert(3)@gmail.com', 'password': 'Password1!', 'code': '7130'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.342311","experimento_integridad_001_XSS","integridad","105","{'username': ""robertsetTimeout('alert(5)', 0)@gmail.com"", 'password': 'Password1!', 'code': '3731'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.345256","experimento_integridad_001_XSS","integridad","106","{'username': ""robert<script>alert('')</script>@gmail.com"", 'password': 'Password1!', 'code': '0616'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.348273","experimento_integridad_001_XSS","integridad","107","{'username': 'robertonload=alert(3)@gmail.com', 'password': 'Password1!', 'code': '0051'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.351407","experimento_integridad_001_XSS","integridad","108","{'username': ""robertjavascript:void(window.alert('XSS5'))@gmail.com"", 'password': 'Password1!', 'code': '6241'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.355990","experimento_integridad_001_XSS","integridad","109","{'username': ""robert<script>alert('XSS1')</script>@gmail.com"", 'password': 'Password1!', 'code': '2522'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.359337","experimento_integridad_001_XSS","integridad","110","{'username': 'robertonmouseenter=alert(3)@gmail.com', 'password': 'Password1!', 'code': '2426'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.362254","experimento_integridad_001_XSS","integridad","111","{'username': ""robertsetTimeout('alert(5)', 0)@gmail.com"", 'password': 'Password1!', 'code': '3220'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.365146","experimento_integridad_001_XSS","integridad","112","{'username': ""robert<script>alert('')</script>@gmail.com"", 'password': 'Password1!', 'code': '2604'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
"2024-03-16 12:43:35.367548","experimento_integridad_001_XSS","integridad","113","{'username': 'robertonload=alert(3)@gmail.com', 'password': 'Password1!', 'code': '4835'}","Se detectó un intento de XSS Cross-Site Scripting.","status_code","400","400","1000"
